track,remix_index,effects,has_vocals
073766,2,vocal_cover;mild_distortion;slight_time_stretch,True
073766,3,vocal_cover;light_chorus;slight_time_stretch,True
073766,4,vocal_cover;gentle_eq;subtle_pitch_shift,True
073766,5,vocal_cover;gentle_delay;subtle_pitch_shift,True
073766,6,vocal_cover;slight_time_stretch,True
073766,7,vocal_cover;gentle_eq;slight_time_stretch,True
073766,8,vocal_cover;mild_reverb,True
073766,9,vocal_cover;mild_reverb;slight_time_stretch,True
073766,10,vocal_cover;subtle_pitch_shift,True
073766,11,vocal_cover;gentle_eq,True
073766,12,vocal_cover;gentle_eq;gentle_delay,True
073766,13,vocal_cover;subtle_pitch_shift;slight_time_stretch,True
073766,14,vocal_cover;mild_distortion,True
073766,15,vocal_cover;light_chorus;mild_distortion,True
073766,16,vocal_cover;mild_reverb;gentle_eq,True
073766,17,vocal_cover;mild_reverb,True
073766,18,vocal_cover;mild_reverb,True
073766,19,vocal_cover;mild_reverb;subtle_pitch_shift,True
073766,20,vocal_cover;gentle_eq;light_chorus,True
073766,21,vocal_cover;light_chorus,True
073766,22,vocal_cover;gentle_delay;light_chorus,True
073766,23,vocal_cover;light_chorus,True
073766,24,vocal_cover;gentle_delay;mild_reverb,True
073766,25,vocal_cover;slight_time_stretch,True
073766,26,vocal_cover;gentle_eq,True
073766,27,vocal_cover;light_chorus;subtle_pitch_shift,True
073766,28,vocal_cover;subtle_pitch_shift,True
073766,29,vocal_cover;slight_time_stretch,True
073766,30,vocal_cover;subtle_pitch_shift,True
148082,1,vocal_cover;light_chorus,True
148082,2,vocal_cover;gentle_eq,True
148082,3,vocal_cover;slight_time_stretch;gentle_eq,True
148082,4,vocal_cover;mild_distortion,True
148082,5,vocal_cover;gentle_delay,True
148082,6,vocal_cover;slight_time_stretch,True
148082,7,vocal_cover;subtle_pitch_shift;light_chorus,True
148082,8,vocal_cover;subtle_pitch_shift;slight_time_stretch,True
148082,9,vocal_cover;mild_distortion;slight_time_stretch,True
148082,10,vocal_cover;mild_reverb,True
148082,11,vocal_cover;light_chorus,True
148082,12,vocal_cover;subtle_pitch_shift,True
148082,13,vocal_cover;light_chorus;slight_time_stretch,True
148082,14,vocal_cover;slight_time_stretch;gentle_delay,True
148082,15,vocal_cover;mild_distortion;mild_reverb,True
148082,16,vocal_cover;light_chorus,True
148082,17,vocal_cover;gentle_delay;mild_reverb,True
148082,18,vocal_cover;light_chorus;gentle_delay,True
148082,19,vocal_cover;mild_distortion;gentle_delay,True
148082,20,vocal_cover;subtle_pitch_shift,True
148082,21,vocal_cover;subtle_pitch_shift,True
148082,22,vocal_cover;slight_time_stretch,True
148082,23,vocal_cover;slight_time_stretch,True
148082,24,vocal_cover;gentle_eq,True
148082,25,vocal_cover;gentle_eq;gentle_delay,True
148082,26,vocal_cover;slight_time_stretch;mild_reverb,True
148082,27,vocal_cover;gentle_eq;light_chorus,True
148082,28,vocal_cover;mild_distortion,True
148082,29,vocal_cover;light_chorus,True
148082,30,vocal_cover;gentle_delay,True
115391,1,vocal_cover;subtle_pitch_shift,True
115391,2,vocal_cover;mild_distortion,True
115391,3,vocal_cover;mild_reverb;slight_time_stretch,True
115391,4,vocal_cover;light_chorus,True
115391,5,vocal_cover;mild_reverb,True
115391,6,vocal_cover;gentle_delay;subtle_pitch_shift,True
115391,7,vocal_cover;gentle_delay,True
115391,8,vocal_cover;mild_reverb;gentle_delay,True
115391,9,vocal_cover;subtle_pitch_shift;mild_reverb,True
115391,10,vocal_cover;slight_time_stretch,True
115391,11,vocal_cover;gentle_eq,True
115391,12,vocal_cover;gentle_delay,True
115391,13,vocal_cover;slight_time_stretch,True
115391,14,vocal_cover;gentle_delay;light_chorus,True
115391,15,vocal_cover;slight_time_stretch;gentle_delay,True
115391,16,vocal_cover;gentle_eq,True
115391,17,vocal_cover;gentle_delay,True
115391,18,vocal_cover;mild_distortion,True
115391,19,vocal_cover;light_chorus;subtle_pitch_shift,True
115391,20,vocal_cover;mild_reverb,True
115391,21,vocal_cover;slight_time_stretch;gentle_eq,True
115391,22,vocal_cover;mild_reverb,True
115391,23,vocal_cover;gentle_delay;mild_distortion,True
115391,24,vocal_cover;gentle_eq;gentle_delay,True
115391,25,vocal_cover;gentle_eq,True
115391,26,vocal_cover;mild_reverb,True
115391,27,vocal_cover;slight_time_stretch;light_chorus,True
115391,28,vocal_cover;mild_distortion,True
115391,29,vocal_cover;slight_time_stretch,True
115391,30,vocal_cover;mild_distortion,True
085966,1,vocal_cover;light_chorus;subtle_pitch_shift,True
085966,2,vocal_cover;subtle_pitch_shift,True
085966,3,vocal_cover;slight_time_stretch;gentle_delay,True
085966,4,vocal_cover;mild_reverb;light_chorus,True
085966,5,vocal_cover;mild_distortion;slight_time_stretch,True
085966,6,vocal_cover;gentle_delay,True
085966,7,vocal_cover;subtle_pitch_shift;gentle_delay,True
085966,8,vocal_cover;subtle_pitch_shift;slight_time_stretch,True
085966,9,vocal_cover;mild_distortion,True
085966,10,vocal_cover;slight_time_stretch,True
085966,11,vocal_cover;light_chorus,True
085966,12,vocal_cover;subtle_pitch_shift;mild_distortion,True
085966,13,vocal_cover;gentle_delay;gentle_eq,True
085966,14,vocal_cover;slight_time_stretch;mild_reverb,True
085966,15,vocal_cover;mild_distortion;mild_reverb,True
085966,16,vocal_cover;gentle_eq,True
085966,17,vocal_cover;mild_reverb,True
085966,18,vocal_cover;mild_distortion;gentle_delay,True
085966,19,vocal_cover;subtle_pitch_shift;mild_reverb,True
085966,20,vocal_cover;light_chorus,True
085966,21,vocal_cover;mild_reverb,True
085966,22,vocal_cover;gentle_eq;mild_reverb,True
085966,23,vocal_cover;subtle_pitch_shift;gentle_eq,True
085966,24,vocal_cover;gentle_eq;slight_time_stretch,True
085966,25,vocal_cover;mild_reverb;gentle_delay,True
085966,26,vocal_cover;slight_time_stretch,True
085966,27,vocal_cover;mild_reverb,True
085966,28,vocal_cover;mild_distortion;gentle_eq,True
085966,29,vocal_cover;slight_time_stretch;mild_distortion,True
085966,30,vocal_cover;subtle_pitch_shift,True
139123,1,vocal_cover;mild_reverb;mild_distortion,True
139123,2,vocal_cover;gentle_delay,True
139123,3,vocal_cover;gentle_eq;mild_reverb,True
139123,4,vocal_cover;light_chorus;gentle_eq,True
139123,5,vocal_cover;light_chorus;mild_distortion,True
139123,6,vocal_cover;slight_time_stretch;subtle_pitch_shift,True
139123,7,vocal_cover;light_chorus;mild_reverb,True
139123,8,vocal_cover;gentle_eq;slight_time_stretch,True
139123,9,vocal_cover;gentle_eq,True
139123,10,vocal_cover;mild_reverb,True
139123,11,vocal_cover;mild_reverb;gentle_delay,True
139123,12,vocal_cover;mild_distortion,True
139123,13,vocal_cover;slight_time_stretch,True
139123,14,vocal_cover;mild_distortion;gentle_eq,True
139123,15,vocal_cover;mild_distortion;slight_time_stretch,True
139123,16,vocal_cover;subtle_pitch_shift,True
139123,17,vocal_cover;light_chorus;gentle_delay,True
139123,18,vocal_cover;light_chorus,True
139123,19,vocal_cover;slight_time_stretch,True
139123,20,vocal_cover;mild_reverb;slight_time_stretch,True
139123,21,vocal_cover;gentle_delay;subtle_pitch_shift,True
139123,22,vocal_cover;mild_distortion,True
139123,23,vocal_cover;mild_distortion;subtle_pitch_shift,True
139123,24,vocal_cover;gentle_delay;slight_time_stretch,True
139123,25,vocal_cover;mild_reverb,True
139123,26,vocal_cover;gentle_delay;gentle_eq,True
139123,27,vocal_cover;light_chorus;slight_time_stretch,True
139123,28,vocal_cover;mild_distortion;gentle_delay,True
139123,29,vocal_cover;gentle_eq;subtle_pitch_shift,True
139123,30,vocal_cover;slight_time_stretch,True
108498,1,vocal_cover;gentle_eq;mild_reverb,True
108498,2,vocal_cover;mild_distortion,True
108498,3,vocal_cover;slight_time_stretch,True
108498,4,vocal_cover;mild_distortion;light_chorus,True
108498,5,vocal_cover;mild_reverb;slight_time_stretch,True
108498,6,vocal_cover;mild_reverb,True
108498,7,vocal_cover;slight_time_stretch;gentle_eq,True
108498,8,vocal_cover;gentle_eq,True
108498,9,vocal_cover;light_chorus,True
108498,10,vocal_cover;gentle_delay,True
108498,11,vocal_cover;subtle_pitch_shift,True
108498,12,vocal_cover;gentle_delay;mild_reverb,True
108498,13,vocal_cover;slight_time_stretch;subtle_pitch_shift,True
108498,14,vocal_cover;mild_distortion;subtle_pitch_shift,True
108498,15,vocal_cover;gentle_eq,True
108498,16,vocal_cover;gentle_delay,True
108498,17,vocal_cover;light_chorus;subtle_pitch_shift,True
108498,18,vocal_cover;gentle_delay,True
108498,19,vocal_cover;gentle_eq;subtle_pitch_shift,True
108498,20,vocal_cover;light_chorus;gentle_eq,True
108498,21,vocal_cover;mild_reverb;mild_distortion,True
108498,22,vocal_cover;slight_time_stretch,True
108498,23,vocal_cover;slight_time_stretch;gentle_delay,True
108498,24,vocal_cover;gentle_delay;mild_distortion,True
108498,25,vocal_cover;mild_reverb,True
108498,26,vocal_cover;mild_reverb;light_chorus,True
108498,27,vocal_cover;gentle_delay,True
108498,28,vocal_cover;mild_distortion,True
108498,29,vocal_cover;gentle_delay;light_chorus,True
108498,30,vocal_cover;subtle_pitch_shift,True
043857,1,vocal_cover;light_chorus,True
043857,2,vocal_cover;gentle_eq;subtle_pitch_shift,True
043857,3,vocal_cover;mild_distortion;gentle_eq,True
043857,4,vocal_cover;mild_reverb;light_chorus,True
043857,5,vocal_cover;slight_time_stretch;mild_distortion,True
043857,6,vocal_cover;mild_distortion,True
043857,7,vocal_cover;mild_reverb;subtle_pitch_shift,True
043857,8,vocal_cover;gentle_delay;mild_reverb,True
043857,9,vocal_cover;gentle_delay;light_chorus,True
043857,10,vocal_cover;mild_distortion;mild_reverb,True
043857,11,vocal_cover;slight_time_stretch;gentle_delay,True
043857,12,vocal_cover;mild_reverb,True
043857,13,vocal_cover;subtle_pitch_shift;slight_time_stretch,True
043857,14,vocal_cover;subtle_pitch_shift;light_chorus,True
043857,15,vocal_cover;slight_time_stretch,True
043857,16,vocal_cover;gentle_eq;mild_reverb,True
043857,17,vocal_cover;subtle_pitch_shift,True
043857,18,vocal_cover;subtle_pitch_shift;mild_distortion,True
043857,19,vocal_cover;gentle_delay,True
043857,20,vocal_cover;gentle_eq,True
043857,21,vocal_cover;mild_reverb,True
043857,22,vocal_cover;gentle_eq,True
043857,23,vocal_cover;gentle_delay;gentle_eq,True
043857,24,vocal_cover;gentle_eq,True
043857,25,vocal_cover;gentle_delay,True
043857,26,vocal_cover;mild_reverb,True
043857,27,vocal_cover;slight_time_stretch,True
043857,28,vocal_cover;mild_distortion,True
043857,29,vocal_cover;mild_distortion,True
043857,30,vocal_cover;subtle_pitch_shift;gentle_delay,True
073770,1,vocal_cover;gentle_eq;slight_time_stretch,True
073770,2,vocal_cover;mild_reverb;light_chorus,True
073770,3,vocal_cover;slight_time_stretch,True
073770,4,vocal_cover;mild_reverb;gentle_eq,True
073770,5,vocal_cover;mild_distortion;slight_time_stretch,True
073770,6,vocal_cover;light_chorus;mild_distortion,True
073770,7,vocal_cover;mild_distortion;subtle_pitch_shift,True
073770,8,vocal_cover;mild_reverb,True
073770,9,vocal_cover;gentle_delay,True
073770,10,vocal_cover;mild_distortion,True
073770,11,vocal_cover;subtle_pitch_shift;gentle_delay,True
073770,12,vocal_cover;light_chorus;slight_time_stretch,True
073770,13,vocal_cover;light_chorus,True
073770,14,vocal_cover;mild_reverb;mild_distortion,True
073770,15,vocal_cover;gentle_eq,True
073770,16,vocal_cover;gentle_eq;mild_distortion,True
073770,17,vocal_cover;subtle_pitch_shift,True
073770,18,vocal_cover;gentle_eq;subtle_pitch_shift,True
073770,19,vocal_cover;subtle_pitch_shift;light_chorus,True
073770,20,vocal_cover;light_chorus,True
073770,21,vocal_cover;gentle_delay;slight_time_stretch,True
073770,22,vocal_cover;subtle_pitch_shift,True
073770,23,vocal_cover;light_chorus,True
073770,24,vocal_cover;mild_distortion,True
073770,25,vocal_cover;gentle_delay,True
073770,26,vocal_cover;mild_reverb;subtle_pitch_shift,True
073770,27,vocal_cover;light_chorus;gentle_eq,True
073770,28,vocal_cover;gentle_delay,True
073770,29,vocal_cover;subtle_pitch_shift,True
073770,30,vocal_cover;mild_distortion,True
046720,1,vocal_cover;slight_time_stretch;gentle_delay,True
046720,2,vocal_cover;subtle_pitch_shift,True
046720,3,vocal_cover;subtle_pitch_shift;gentle_eq,True
046720,4,vocal_cover;gentle_eq,True
046720,5,vocal_cover;light_chorus,True
046720,6,vocal_cover;gentle_delay;subtle_pitch_shift,True
046720,7,vocal_cover;gentle_eq;mild_reverb,True
046720,8,vocal_cover;slight_time_stretch,True
046720,9,vocal_cover;mild_reverb;mild_distortion,True
046720,10,vocal_cover;gentle_delay,True
046720,11,vocal_cover;mild_distortion,True
046720,12,vocal_cover;mild_distortion;gentle_eq,True
046720,13,vocal_cover;mild_reverb,True
046720,14,vocal_cover;gentle_eq;light_chorus,True
046720,15,vocal_cover;light_chorus;mild_distortion,True
046720,16,vocal_cover;slight_time_stretch;gentle_eq,True
046720,17,vocal_cover;mild_reverb;slight_time_stretch,True
046720,18,vocal_cover;subtle_pitch_shift,True
046720,19,vocal_cover;slight_time_stretch;light_chorus,True
046720,20,vocal_cover;mild_distortion,True
046720,21,vocal_cover;subtle_pitch_shift;slight_time_stretch,True
046720,22,vocal_cover;light_chorus;mild_reverb,True
046720,23,vocal_cover;subtle_pitch_shift;mild_distortion,True
046720,24,vocal_cover;subtle_pitch_shift,True
046720,25,vocal_cover;subtle_pitch_shift,True
046720,26,vocal_cover;gentle_delay;mild_distortion,True
046720,27,vocal_cover;gentle_delay;slight_time_stretch,True
046720,28,vocal_cover;gentle_delay,True
046720,29,vocal_cover;mild_reverb;subtle_pitch_shift,True
046720,30,vocal_cover;mild_reverb;gentle_delay,True
042234,1,vocal_cover;gentle_eq,True
042234,2,vocal_cover;mild_distortion,True
042234,3,vocal_cover;slight_time_stretch;subtle_pitch_shift,True
042234,4,vocal_cover;light_chorus;slight_time_stretch,True
042234,5,vocal_cover;gentle_delay,True
042234,6,vocal_cover;light_chorus,True
042234,7,vocal_cover;slight_time_stretch;mild_distortion,True
042234,8,vocal_cover;gentle_delay;slight_time_stretch,True
042234,9,vocal_cover;slight_time_stretch,True
042234,10,vocal_cover;slight_time_stretch;gentle_eq,True
042234,11,vocal_cover;subtle_pitch_shift,True
042234,12,vocal_cover;mild_reverb,True
042234,13,vocal_cover;gentle_delay;gentle_eq,True
042234,14,vocal_cover;gentle_delay,True
042234,15,vocal_cover;light_chorus,True
042234,16,vocal_cover;gentle_eq,True
042234,17,vocal_cover;subtle_pitch_shift,True
042234,18,vocal_cover;mild_distortion,True
042234,19,vocal_cover;slight_time_stretch,True
042234,20,vocal_cover;gentle_delay,True
042234,21,vocal_cover;gentle_eq,True
042234,22,vocal_cover;light_chorus,True
042234,23,vocal_cover;subtle_pitch_shift,True
042234,24,vocal_cover;mild_reverb,True
042234,25,vocal_cover;gentle_delay;mild_distortion,True
042234,26,vocal_cover;mild_reverb;slight_time_stretch,True
042234,27,vocal_cover;light_chorus,True
042234,28,vocal_cover;gentle_delay,True
042234,29,vocal_cover;subtle_pitch_shift,True
042234,30,vocal_cover;mild_distortion,True
005157,1,vocal_cover;subtle_pitch_shift,True
005157,2,vocal_cover;light_chorus,True
005157,3,vocal_cover;gentle_delay,True
005157,4,vocal_cover;subtle_pitch_shift;mild_reverb,True
005157,5,vocal_cover;mild_distortion,True
005157,6,vocal_cover;gentle_eq,True
005157,7,vocal_cover;subtle_pitch_shift;gentle_delay,True
005157,8,vocal_cover;mild_reverb,True
005157,9,vocal_cover;slight_time_stretch;light_chorus,True
005157,10,vocal_cover;slight_time_stretch,True
005157,11,vocal_cover;subtle_pitch_shift,True
005157,12,vocal_cover;subtle_pitch_shift,True
005157,13,vocal_cover;mild_reverb,True
005157,14,vocal_cover;slight_time_stretch,True
005157,15,vocal_cover;gentle_eq,True
005157,16,vocal_cover;light_chorus,True
005157,17,vocal_cover;light_chorus;subtle_pitch_shift,True
005157,18,vocal_cover;light_chorus,True
005157,19,vocal_cover;gentle_eq,True
005157,20,vocal_cover;mild_reverb,True
005157,21,vocal_cover;mild_reverb;mild_distortion,True
005157,22,vocal_cover;mild_reverb,True
005157,23,vocal_cover;gentle_delay;light_chorus,True
005157,24,vocal_cover;mild_reverb,True
005157,25,vocal_cover;light_chorus,True
005157,26,vocal_cover;mild_distortion,True
005157,27,vocal_cover;mild_distortion;gentle_delay,True
005157,28,vocal_cover;slight_time_stretch,True
005157,29,vocal_cover;slight_time_stretch,True
005157,30,vocal_cover;mild_reverb,True
013735,1,vocal_cover;mild_distortion;mild_reverb,True
013735,2,vocal_cover;slight_time_stretch,True
013735,3,vocal_cover;mild_distortion,True
013735,4,vocal_cover;light_chorus;mild_reverb,True
013735,5,vocal_cover;light_chorus,True
013735,6,vocal_cover;subtle_pitch_shift,True
013735,7,vocal_cover;gentle_delay,True
013735,8,vocal_cover;gentle_eq,True
013735,9,vocal_cover;slight_time_stretch;gentle_delay,True
013735,10,vocal_cover;mild_reverb;slight_time_stretch,True
013735,11,vocal_cover;mild_reverb,True
013735,12,vocal_cover;gentle_eq,True
013735,13,vocal_cover;mild_distortion,True
013735,14,vocal_cover;subtle_pitch_shift;gentle_eq,True
013735,15,vocal_cover;subtle_pitch_shift,True
013735,16,vocal_cover;mild_distortion,True
013735,17,vocal_cover;mild_reverb;gentle_delay,True
013735,18,vocal_cover;mild_distortion;gentle_eq,True
013735,19,vocal_cover;slight_time_stretch,True
013735,20,vocal_cover;mild_distortion;slight_time_stretch,True
013735,21,vocal_cover;mild_distortion,True
013735,22,vocal_cover;light_chorus,True
013735,23,vocal_cover;subtle_pitch_shift,True
013735,24,vocal_cover;light_chorus,True
013735,25,vocal_cover;slight_time_stretch;light_chorus,True
013735,26,vocal_cover;gentle_delay,True
013735,27,vocal_cover;subtle_pitch_shift;mild_reverb,True
013735,28,vocal_cover;gentle_delay;light_chorus,True
013735,29,vocal_cover;light_chorus,True
013735,30,vocal_cover;gentle_delay;subtle_pitch_shift,True
139862,1,vocal_cover;gentle_delay;light_chorus,True
139862,2,vocal_cover;mild_reverb,True
139862,3,vocal_cover;subtle_pitch_shift,True
139862,4,vocal_cover;gentle_delay,True
139862,5,vocal_cover;gentle_eq,True
139862,6,vocal_cover;light_chorus,True
139862,7,vocal_cover;slight_time_stretch;gentle_eq,True
139862,8,vocal_cover;slight_time_stretch;subtle_pitch_shift,True
139862,9,vocal_cover;mild_distortion,True
139862,10,vocal_cover;light_chorus;slight_time_stretch,True
139862,11,vocal_cover;mild_distortion;slight_time_stretch,True
139862,12,vocal_cover;mild_distortion;mild_reverb,True
139862,13,vocal_cover;slight_time_stretch,True
139862,14,vocal_cover;gentle_delay,True
139862,15,vocal_cover;gentle_delay;subtle_pitch_shift,True
139862,16,vocal_cover;gentle_delay,True
139862,17,vocal_cover;mild_distortion,True
139862,18,vocal_cover;gentle_delay;gentle_eq,True
139862,19,vocal_cover;mild_reverb;gentle_eq,True
139862,20,vocal_cover;mild_reverb;slight_time_stretch,True
139862,21,vocal_cover;gentle_eq,True
139862,22,vocal_cover;gentle_eq;mild_distortion,True
139862,23,vocal_cover;light_chorus;mild_distortion,True
139862,24,vocal_cover;mild_distortion;gentle_delay,True
139862,25,vocal_cover;mild_distortion,True
139862,26,vocal_cover;mild_distortion,True
139862,27,vocal_cover;mild_reverb,True
139862,28,vocal_cover;subtle_pitch_shift;mild_distortion,True
139862,29,vocal_cover;mild_reverb;subtle_pitch_shift,True
139862,30,vocal_cover;subtle_pitch_shift;gentle_eq,True
051274,1,vocal_cover;light_chorus;gentle_eq,True
051274,2,vocal_cover;mild_reverb;subtle_pitch_shift,True
051274,3,vocal_cover;gentle_eq;mild_reverb,True
051274,4,vocal_cover;mild_distortion;light_chorus,True
051274,5,vocal_cover;light_chorus;mild_reverb,True
051274,6,vocal_cover;gentle_delay;mild_reverb,True
051274,7,vocal_cover;mild_distortion;subtle_pitch_shift,True
051274,8,vocal_cover;subtle_pitch_shift,True
051274,9,vocal_cover;slight_time_stretch,True
051274,10,vocal_cover;light_chorus,True
051274,11,vocal_cover;gentle_delay,True
051274,12,vocal_cover;subtle_pitch_shift;gentle_delay,True
051274,13,vocal_cover;gentle_eq,True
051274,14,vocal_cover;mild_reverb,True
051274,15,vocal_cover;slight_time_stretch;mild_reverb,True
051274,16,vocal_cover;mild_distortion,True
051274,17,vocal_cover;mild_reverb,True
051274,18,vocal_cover;gentle_delay;mild_distortion,True
051274,19,vocal_cover;subtle_pitch_shift,True
051274,20,vocal_cover;mild_distortion;mild_reverb,True
051274,21,vocal_cover;gentle_delay;slight_time_stretch,True
051274,22,vocal_cover;subtle_pitch_shift,True
051274,23,vocal_cover;gentle_delay;gentle_eq,True
051274,24,vocal_cover;mild_distortion,True
051274,25,vocal_cover;gentle_delay,True
051274,26,vocal_cover;gentle_delay;light_chorus,True
051274,27,vocal_cover;gentle_eq,True
051274,28,vocal_cover;mild_distortion,True
051274,29,vocal_cover;mild_reverb,True
051274,30,vocal_cover;light_chorus;subtle_pitch_shift,True
087154,1,vocal_cover;light_chorus,True
087154,2,vocal_cover;slight_time_stretch,True
087154,3,vocal_cover;mild_distortion,True
087154,4,vocal_cover;mild_distortion;gentle_eq,True
087154,5,vocal_cover;gentle_delay;mild_reverb,True
087154,6,vocal_cover;subtle_pitch_shift;mild_distortion,True
087154,7,vocal_cover;light_chorus;gentle_delay,True
087154,8,vocal_cover;subtle_pitch_shift;gentle_eq,True
087154,9,vocal_cover;slight_time_stretch;subtle_pitch_shift,True
087154,10,vocal_cover;light_chorus;gentle_eq,True
087154,11,vocal_cover;subtle_pitch_shift,True
087154,12,vocal_cover;gentle_delay,True
087154,13,vocal_cover;mild_reverb,True
087154,14,vocal_cover;mild_distortion;light_chorus,True
087154,15,vocal_cover;mild_reverb;slight_time_stretch,True
087154,16,vocal_cover;mild_reverb;mild_distortion,True
087154,17,vocal_cover;gentle_delay;subtle_pitch_shift,True
087154,18,vocal_cover;light_chorus;mild_reverb,True
087154,19,vocal_cover;gentle_delay,True
087154,20,vocal_cover;gentle_delay,True
087154,21,vocal_cover;gentle_eq,True
087154,22,vocal_cover;gentle_eq;gentle_delay,True
087154,23,vocal_cover;mild_distortion,True
087154,24,vocal_cover;light_chorus,True
087154,25,vocal_cover;mild_distortion;slight_time_stretch,True
087154,26,vocal_cover;slight_time_stretch;light_chorus,True
087154,27,vocal_cover;mild_reverb;subtle_pitch_shift,True
087154,28,vocal_cover;light_chorus;subtle_pitch_shift,True
087154,29,vocal_cover;mild_distortion,True
087154,30,vocal_cover;gentle_eq,True
048043,1,vocal_cover;mild_reverb,True
048043,2,vocal_cover;mild_distortion,True
048043,3,vocal_cover;mild_reverb;light_chorus,True
048043,4,vocal_cover;gentle_eq,True
048043,5,vocal_cover;light_chorus,True
048043,6,vocal_cover;slight_time_stretch;gentle_delay,True
048043,7,vocal_cover;subtle_pitch_shift,True
048043,8,vocal_cover;slight_time_stretch,True
048043,9,vocal_cover;mild_distortion,True
048043,10,vocal_cover;light_chorus;subtle_pitch_shift,True
048043,11,vocal_cover;subtle_pitch_shift,True
048043,12,vocal_cover;gentle_delay,True
048043,13,vocal_cover;gentle_eq;mild_distortion,True
048043,14,vocal_cover;gentle_eq;light_chorus,True
048043,15,vocal_cover;gentle_delay;subtle_pitch_shift,True
048043,16,vocal_cover;gentle_delay,True
048043,17,vocal_cover;slight_time_stretch;mild_distortion,True
048043,18,vocal_cover;light_chorus,True
048043,19,vocal_cover;light_chorus;slight_time_stretch,True
048043,20,vocal_cover;gentle_delay;mild_distortion,True
048043,21,vocal_cover;mild_reverb;gentle_delay,True
048043,22,vocal_cover;mild_reverb,True
048043,23,vocal_cover;mild_reverb,True
048043,24,vocal_cover;slight_time_stretch,True
048043,25,vocal_cover;subtle_pitch_shift,True
048043,26,vocal_cover;slight_time_stretch;gentle_eq,True
048043,27,vocal_cover;subtle_pitch_shift;gentle_eq,True
048043,28,vocal_cover;mild_reverb,True
048043,29,vocal_cover;gentle_delay,True
048043,30,vocal_cover;gentle_delay,True
071371,1,vocal_cover;gentle_eq,True
071371,2,vocal_cover;gentle_delay,True
071371,3,vocal_cover;subtle_pitch_shift;mild_distortion,True
071371,4,vocal_cover;mild_distortion,True
071371,5,vocal_cover;slight_time_stretch,True
071371,6,vocal_cover;mild_reverb,True
071371,7,vocal_cover;subtle_pitch_shift;mild_reverb,True
071371,8,vocal_cover;gentle_delay,True
071371,9,vocal_cover;light_chorus,True
071371,10,vocal_cover;slight_time_stretch;subtle_pitch_shift,True
071371,11,vocal_cover;gentle_eq;mild_reverb,True
071371,12,vocal_cover;subtle_pitch_shift,True
071371,13,vocal_cover;slight_time_stretch;gentle_delay,True
071371,14,vocal_cover;slight_time_stretch,True
071371,15,vocal_cover;mild_distortion;gentle_delay,True
071371,16,vocal_cover;mild_reverb,True
071371,17,vocal_cover;light_chorus,True
071371,18,vocal_cover;subtle_pitch_shift;gentle_delay,True
071371,19,vocal_cover;mild_reverb;light_chorus,True
071371,20,vocal_cover;mild_reverb,True
071371,21,vocal_cover;mild_distortion;slight_time_stretch,True
071371,22,vocal_cover;gentle_eq,True
071371,23,vocal_cover;gentle_eq;mild_distortion,True
071371,24,vocal_cover;slight_time_stretch;mild_reverb,True
071371,25,vocal_cover;gentle_delay,True
071371,26,vocal_cover;slight_time_stretch;light_chorus,True
071371,27,vocal_cover;mild_reverb,True
071371,28,vocal_cover;slight_time_stretch,True
071371,29,vocal_cover;mild_reverb;mild_distortion,True
071371,30,vocal_cover;subtle_pitch_shift,True
001682,1,vocal_cover;slight_time_stretch;mild_reverb,True
001682,2,vocal_cover;gentle_eq;mild_reverb,True
001682,3,vocal_cover;light_chorus;mild_reverb,True
001682,4,vocal_cover;mild_distortion;gentle_delay,True
001682,5,vocal_cover;slight_time_stretch,True
001682,6,vocal_cover;mild_distortion,True
001682,7,vocal_cover;gentle_delay;gentle_eq,True
001682,8,vocal_cover;mild_reverb;mild_distortion,True
001682,9,vocal_cover;gentle_eq,True
001682,10,vocal_cover;mild_reverb,True
001682,11,vocal_cover;light_chorus,True
001682,12,vocal_cover;gentle_delay,True
001682,13,vocal_cover;mild_distortion,True
001682,14,vocal_cover;slight_time_stretch;subtle_pitch_shift,True
001682,15,vocal_cover;subtle_pitch_shift,True
001682,16,vocal_cover;mild_distortion,True
001682,17,vocal_cover;light_chorus,True
001682,18,vocal_cover;mild_distortion,True
001682,19,vocal_cover;gentle_delay;slight_time_stretch,True
001682,20,vocal_cover;light_chorus;mild_distortion,True
001682,21,vocal_cover;gentle_delay;mild_reverb,True
001682,22,vocal_cover;gentle_eq;slight_time_stretch,True
001682,23,vocal_cover;subtle_pitch_shift;gentle_delay,True
001682,24,vocal_cover;gentle_delay,True
001682,25,vocal_cover;mild_distortion;subtle_pitch_shift,True
001682,26,vocal_cover;gentle_eq;light_chorus,True
001682,27,vocal_cover;mild_reverb,True
001682,28,vocal_cover;slight_time_stretch;mild_distortion,True
001682,29,vocal_cover;light_chorus,True
001682,30,vocal_cover;mild_distortion;gentle_eq,True
073572,1,vocal_cover;mild_distortion;light_chorus,True
073572,2,vocal_cover;slight_time_stretch,True
073572,3,vocal_cover;subtle_pitch_shift,True
073572,4,vocal_cover;slight_time_stretch;gentle_delay,True
073572,5,vocal_cover;gentle_eq,True
073572,6,vocal_cover;mild_distortion,True
073572,7,vocal_cover;light_chorus;gentle_eq,True
073572,8,vocal_cover;light_chorus,True
073572,9,vocal_cover;light_chorus;subtle_pitch_shift,True
073572,10,vocal_cover;mild_reverb,True
073572,11,vocal_cover;gentle_delay,True
073572,12,vocal_cover;slight_time_stretch;mild_distortion,True
